maganda 💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜,2
"Maganda po sya nagustuhan ko, sakto lang para sakin bilis din na ship.. order ako ulit kapag nasira",2
Complete order. No damage. Excellent quality. Item shipped immediately. Thank you seller. God bless your business. .,2
"Niceeeee. Thank youuuu seller and shopeeeee. ❤️❤️❤️❤️❤️❤️
Niceeeee. Thank youuuu seller and shopeeeee. ❤️❤️❤️❤️❤️❤️",2
Complete items.. fst shipped.. will order againnnnnnnnnnnnnnnnnnnn againnnnnnnnnnnnnnnnnnnn againnnnnnnnnnnnnnnnnnnn,2
💜💜💜💜🎂💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜,2
Ang ganda. Complete rin ung order ko. Mabilis rin naman dumating. Mukha namang matibay and magtatagal. Thanks seller and kay kuya rider,2
"Package arrived earlier than expected. With jewelry plastic container. Really love this mask lanyard, simple yet so elegant. Got this from a very affordable price. Thank you seller. Sure that will buy again, next time i'll try the black pearl design. 😍😍😍",2
"Goods yung lanyard, lakas maka sosyal since pearl pearl ang style nya. Happy naman ako sa purchase koooo :))))) thanks!",2
Very nice quality of mask holders. Tapos affordable pa. Andami ko na nabili dito sa shop na to. Thank you so much po. Will surely order again.❤️,2
Sulit lanyard for facemask!!👍👍👍 will order again! Sulit din ung cable cord protector! Isang order 1m na ung sukat!!👍👍👍,2
"magandaa syaa but nangingitim agad sa unang gamit palang. maganda yung pearl or bids na lahat, i recommend this shop pa rin, thankyou!",2
"ALL GOODS naman👌 Mula sa lagayan hanggang sa mismong item💯 Tama din yung dumating na item sakin😉 THAT'S ALL‼️
I got my order, Thank you seller! I am satisfied for this purchase. The shipment process was too fast.",2
"ang ganda niya mahaba siya thank seller
Thank you seller. I love the item. Well order again. Fast delivery. Thank youuuuuuuhhuhh 💜💜💜💜
Thank you so much mejo maiksi sya pero maganda slmat mabilis nkarating order .. kudos to seller and sa rider maaga naideliver godblesss all and keep safe🙏❤❤❤❤
MAGANDA!!!!!!
✅ Fast delivery and completely secured with Sealed Plastic
✅ Received the complete orders",2
Delivery time is still ok. Items are packed individually although no bubble wrap but still ok. Itrms look nice and functional.,2
Sobrang worth the price what you see is what you get!!♥️ will sure to buy again ginamit kona yan hindi nag pade ilang araw konang ginamit kahit napapawisan ako hindi siya kumukupas😍 love the quality!!!,2
Got this on 9.9. Thanks for the fast shipping seller. Was able to use it once and it serves its purpose naman. Hoping to use it for a long time :),2
All items received! Fast shipping! what you see is what you get! they are very beautiful! Good to know that it came before an event ehe!!,2
thank you so much po thank you so much po thank you so much po thank you so much po thank you so much po thank you so much po,2
"I'm already using it and sobrang satisfied ako hahahahaha, thank you so much po, sasusunod nalang hahahahaha. Thanks..",2
So cute! So cute! So cute! So cute! So cute! So cute! So cute! So cute! So cute! So cute! So cute! So cute! So cute! So cute! So cute!,2
Maganda at hindi agad nadudurog beads sana hindi agad maputol. Salamat shopee at salamat shopee kudos din sa rider na suki ko na hehe,2
Thank you thank you seller ❤️❤️😍 mabilis na deliver yung order ko super happy ako kasi 60 pesos kapag binili mu to ...😍,2
Okay naman po. Thank youuuOkay naman po. Thank youuuOkay naman po. Thank youuuOkay naman po. Thank youuuOkay naman po. Thank youuuOkay naman po. Thank youuuOkay naman po. Thank youuuOkay naman po. Thank youuuOkay naman po. Thank youuu,2
😁 over all ok lahat nung item at sobrang satisfied ako and unexpected ang haba nung isang glass chain compared sa dalawang same ang style yung black ang white. thank you seller and kay kuya delivery rider 😁,2
Complete package. Goods lahat♥️ wala ng masabi 🤣🤣🤣🤣🤣,2
"Ang gandaaaaa and kumpletooooooo""",2
Thank youuuu poooo 💞Thank youuuu poooo 💞Thank youuuu poooo 💞Thank youuuu poooo 💞Thank youuuu poooo 💞Thank youuuu poooo 💞,2
"Cutie ng size,, hindi malaki hindi rin sobrang liit. Mura na maganda paa. Maganda yunh package. Try buyingg it guys,, hindi sayang.",2
Maganda Naman Siya kompleto Naman lahat,2
They are all very cute and elegant. Hope the color won't fade. Thank you very much to the seller and to the rider for the fast delivery!,2
" Sa parents ko kasi pinadeliver. Anyway, tuwang tuwa naman sila. Sulit naman ang binayad. Pag naiwala nila lahat, order ulit ako haha",2
"Order complete, fast delivery and super affordable products, I will definitely order again❤️❤️❤️❤️❤️❤️",2
Mabilis ang shipping. Complete orders! Thankyouu,2
"completo item, maiksi nga lang tapos yung isa wala yung sabitan sa dulo 👍👍👍👍👍👍👍👍👍🥰👍👍👍👍👍👍👍👍👍👍🥰🥰🥰🥰👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",2
"Ang  ganda po, thankyou seller thankyou shopee
Ang  ganda po",2
Super mura ang qualityyyyyyyyy maraming salamaaaaaaaaaat 🤍🤍🤍☁️☁️☁️☁️🤍🤍🤍🤍🤍🤍🤍🤍🤍 i love ittt 🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍,2
"I love it😘❤️
Thank you seller, bibili ulit ako soon. Thank you very much for this item. Hope more power to your business ❤️❤️",2
"Ang cute po ng mga lanyards, wala pong damage or something. Thank you so much po seller. Nagustuhan po nang mga kapatid ko, God bless po",2
ORDER RECEIVED!!!!! Mabilis lang rin naman dumating at maship. Pang ilang time ko na umorder here thank u seller!!!!!!,2
Quick and easy transaction. Item was lightly packed but that doesn't bother me. Looks nice and sturdy. Definitely recommended for those who want to add a little oomf to their outfits.,2
complete order kahit matagal ang pagshipped out. hirap akung ikabit sa buhok nung wig 😂😂😂😂😂 neweys thank you seller and shopee,2
"these one is sooo cutee, buy n'yo na guys. it's worth it! lalo na't magagamit sa Paglabas labas natin and for a cheap price pa. godbless y'all! stay safe , mabait din si seller 💛",2
"Ganda po, para lang din talagang necklace.. Sana magtagal.. Thank you kay kuya sa pag deliver..",2
Manipis yung scrunchies na see through pero cute naman. Sa earrings naman mali yung pinadala pero okay lang. Nagustuhan ko naman. Pero next time please inform the customer kung hindi available yung item na inorder nila. Tnx!,2
Thank you shopee. Salamat seller. Maganda po sya sakto lang din ang haba. Order po ulet ako next time.  Mabilis din nman po dumating.,2
it's so cutee!! magkakaiba pa sila ng ziplock but wala syang bubble wrap pero wala namang damage yung mga item kaya 5 star pa rin<33,2
Ang Ganda ng item and mabilis din na naideliver . Worth it naman sya sa price nya and magagamit talaga sya araw-araw. Thank youuuuu,2
"My mom and my boyfriend liked it, thanks seller. . 💗😚😚😚😚💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀💗🎀💗🎀💗🎀🎀🎀🎀🎀🎀🎀🎀💗💗🎀🎀🎀🎀💗💗 #LetLeniLead",2
"Thank you for the fast transaction seller, and for shipping my order quickly, will order from this shop too next timeeee",2
super ganda po ng quality! dito kayo bumili! ang bilis nadeliver! thank you po sa seller and sa nagdeliver! 💖💖💖💖💖💖💖💖💖💖💖,2
❤️❤️❤️,2
Fast delivery thank you seller for this I really like it. Di na ako mahihirapan pa minsan hinahanap ko facemask ko kung saan nilalagay. Salamat po,2
"Maganda ang quality, ang sosyal din tignan kaso masyadong maikli pero oks lang very affordable naman yung price. Thank you seller! ❤️ God bless",2
Simple at ok nman sya sa price nya............................  ......................... .....................,2
"Super cute!!! Ganda kapag naka suot, 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍💕💕💕💕💕💕💕💕💕💕💛💛💛💛💛💛💛 Love itttttt 💜💜💜💜💜💚💚💙💙💖💞💞💞❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❤️❤️💋💋💋",2
Thank you so much seller! Items are complete!!! Hopefully this will be useful thank you very much again! 😊 they were shipped immediately as well,2
Sobrang bilis po ng shipment at sobrang sulit at sobrang ganda nice quality thhhhaaaannnkk yyooouuu sellleeerrr,2
"Thank you shopee and thank you kay seller.
Ang ganda. Sulit lang sya sa price. Ang bilis dumating.bibili ulit ako soon. Thank you ulit.",2
Maganda po. Worth for its price. Sakto din sa facemask ko. Thank you seller. More customers to come. God bless and take care.,2
ThanK you seller i love it..  Sobrang happy ang dalaginding ko.. Thank you din kuya rider..Godbless🙏😘😘😘😘,2
Thank youuuuuuuuuuuuuuuuu sooooooooooooooo muuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuchhhhh,2
THANK YOU POOOOOO!!!! WE REALLY LOVE IT POOOOOOO!!!!! THANK YOU POOOOOO!!!! WE REALLY LOVE IT POOOOOOO!!!!! THANK YOU POOOOOO!!!! WE REALLY LOVE IT POOOOOOO!!!!!,2
Ganda ng nabili ko simple lang 😊 nag oder ako ng 3 para sa amin ng family ko and nagustuhan din ng nanay ko yubg kulay saka design,2
Maganda sya worth it naman ung price nya sa item. Pang fashion na rin 🙂🙂🙂🙂🤣🙂🙂🙂🙂🙂🤣🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂,2
Items were well packaged and delivered immediately... The rider is also accommodating!,2
Ang ganda medyo maiksi lang pero pag NASA mask Naman na Siya humahaba tignan dahil sa string na nilagay sa Tenga. Bili ulit kami next time. Thank you!,2
Item is dainty and pretty. Hopefully it doesn’t tarnish. It’s a bit fragile. I like it. Beautiful design. Thank you!,2
"the items are in good condition, maganda... kaso lng ang liit pala nang beads sa personal 😅 (expectation vs. reality)
anyways thank you parin seller 😊",2
Goods naman medyo maigsi lang di ko inexpect pero sakto lang naman den thankyouverymuch Godbless you this is my second purchasing this item,2
"Ang ganda ng product 😚😚😚
Yung Isa kinuha ng kuya ko ang ganda daw kase kaya kinuha ang bilis din na deliver ng parcel ☺️☺️☺️❤️❤️❤️🤗🤗🤗❤️🤗🤗",2
Good Good quality Good quality Good quality Good Good quality Good quality Good quality Good Good quality Good quality Good quality,2
Thank you seller for these 3 beautiful mask holder i bought from you.,2
"Yung gold chain + pearl po sira yung white naman okay na okay..
Sana check muna kung may sira po...
The video isn't related but as for the product",2
Thank youuuu!!!! Thank youuuu!!!! Thank youuuu!!!! Thank youuuu!!!! Thank youuuu!!!! Thank youuuu!!!! Thank youuuu!!!!,2
maganda naman yung item. Maayos nung dumating at walang damage. Salamaattttttttttttttttt,2
So happy with this. Laki ng natipid ko. Salamat seller. Salamat shopee. Really happy. Salamuch!!!!!!!!!!!!!!!!!!!!!!,2
Satisfied costumer here. Thank you so much. Ang ganda ng quality ng products💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕,2
Very nice product!!! I like it!!! Thanks sa Seller at thank you den sa very kind Rider. Will order again next time pag me promo at sale...for my daughter and nieces din...thank you talaga...ang ganda..ibang klase naman next time orderin ko. Maraming salamat sa product..have used it immediately .,2
Cute 🥰. Very useful for my facemask👌👌 new normal be fashion 😊,2
Ang cute at ang ganda salamat reseller ang bilis dumating😊,2
"OMGGGGG ang gandaaa😍😍😍 lakas maka awra dito beshiee ang ganda nya, sana tumagal sakin hahaha baka masira ko agad yung chain pero wahhhh ang ganda talaga😍😍😍 thank you po seller😊",2
Ang gaganda nila lahat and good thing is complete lahat ng order ko super thank youuu seller ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,2
Gaaaaaaaaaaaaaaaaaaannnnnnnnnnnnnnnnndaaaaaaaaaaaaaaaaaaaaaa soooooobbbbbbrrrrraaaaaaaaaaaaa 😍😍😍😍😍😍😍😍😍😍😍😍😍,2
"Sobrabg cute ng face mask holder na to, sakto lang yu g haba nya for me and matibay naman sya. Mabilis din na ship. Will order again😊😊😊😊😊😊😊
Thank you kay seller for shipping the correct item for me😊😊😊😊😊😊😊😊😊😊😊😊💞💞💞💞💞💖💖💞💖💞💖💞💖💞💖💞💖💞💞💖💞💖💞💖💞💖💞💞",2
Very NC. Thank u seller.,2
"Nice quality,.  Ang cute pa nya at  very affordable ang price.  I will definitely order again ibang colors naman. Thank you seller ❤️ thank you shopee👍",2
Maganda,2
ang cute nya..ang sosyal tingnan..pero magaan lang sya..sana nga lang hindi sya mangupas or magtarnish..excited na ko gamitin..nagustuhan dn ng kapatid ko at inorderan ko din tatay ko yung panlalaki...ok lang din price..pangporma pero hindi sya ganun katibay sana din magtagal sya pag ginamit ko 😉🤗,2
"Maganda sya😍😍😍
Worth naman ang price
Yun nga lang nag fade agad yung pagka gold nung lock dahil siguro sa pawis..
But overall its good ..
Thank you seller
Thank you shoppee😍😍😍",2
The product is the same with the provided pictures/description. Walang sira ang package tapos nakalagay pa ang product mismo sa loob ng maliit na plastic bago ilagay sa pouch ng carrier.,2
maayos naman dumating si parcel .. maganda din ung item though ung white pearl medyo naiiklian ako tsaka medyo matagal din ang shipping .. kung di pa ako nag tanong ng update sa parcel hindi ata  maaasikaso 😅anyway thanks padin sa reaponce at pag action sa msg ko .. thankyou seller thanks shoppe😘,2
Ok ok ok ok ok po.lahat uulit aq ng order d2 salamat,2
"Okay naman kaso may tanggal na isang pearl so d sya pantay pero overall okay naman
Order ako ulet next time pag nasira na to",2
"Got this for ₱35 only! Ang ganda at sakto lang ung haba 😍 mukha naman ding matibay at di mabilis maputol, maayos din na nakarating ang item, mej matagal nga lang bago naideliver. But anw, tysm seller! Next time uli, bili na kayo here! 😁
ang ganda ng product i love it thank you so michfor this seller
Okay naman sya",2
"Mabait din si kuyang rider... I hope magkaroon sila ng pang men .. Will order again""",2
Received na po. Ang cute ng holder. Sana magtagal at ang mura rin. Nagamit ko na rin siya. Baka bumili p ako ulit. Ty seller.,2
"Yay! ParceL received po seLLer! Ok na sana e. Feedbackan ba naman ako ng J&T ng ""not around"" san paLa ako e andto ako kahapon. May parceL received pa nga ako kahapon, utot! Wahaha. DeLivery partner napiLi nyo may probLema. Wag feedback kung taLaga namang d nagpunta. Kakahiya e, ayan po ang iLagaynyo",2
Hello good day thank you seller for this face mask holder so nice. I like the pearl thank you seller and shopee and also to the raider of my parcel thank you so much. ❤️❤️❤️❤️👍 I give 5 🌟 🌟🌟🌟🌟 To your shop God Bless.,2
ok sa alright solved ang solusyon matindi tong item walang lugi. salamat seller salamat shopee salamat delivery rider.,2
maganda po yung lanyard ang super bait po ni sellerrrreeeeeeeereeeeeeee,2
I've got my order right and complete. Thank you so much seller I really love them ❤️,2
"I love this. Good buy. Thank you, seller!",2
Thank you po maganda siya and wala namang sira. Shipping took 3-4 days to arrive. Mahaba naman siya sakto lang po. Thank u seller,2
"I liked my selected orders of Lanyard. What you see in the picture, that's exactly the same in actual. Shipped immediately.",2
Items arrived in good condition and all my orders are COMPLETE. Will order again soon! Nagustuhan din ng mga pinagbigyan ko. Thanks! 💛,2
Sobrang ganda...hindi lang 5 star...10star pa para sakin.🤗🤗🤗🤗👍👍👍👍👍👍,2
"Hopefully mabilis maubos tong paninda ko..salamat sa seller..""",2
Ok naman ung narecieve ko maganda at cute sya tyaka mahaba yung pinaka chain nya...thank you po at ky kuya na nagdeliver tnx din po,2
Thank you❤️👍👍👍😍Thank you❤️👍👍👍😍Thank you❤️👍👍👍😍Thank you❤️👍👍👍😍Thank you❤️👍👍👍😍Thank you❤️👍👍👍😍Thank you❤️👍👍👍😍Thank you❤️👍👍👍😍Thank you❤️👍👍👍😍Thank you❤️👍👍👍😍Thank you❤️👍👍👍😍Thank you❤️👍👍👍😍Thank you❤️👍👍👍😍Thank you❤️👍👍👍😍Thank you❤️👍👍👍😍Thank you❤️👍👍,2
I love it ❤️,2
Ok naman na sana kaso yung black kulang ng isang hook para masabitan ng masks,2
Maganda po yung items and complete naman. Kaso yung isang black po kulang ng isang lock. Sana po pacheck na lang ng mabuti ng items bago maship para po sure na maayos ang condition ng items. Thanks seller!,2
Thank you.. Thank you..Thank you..Thank you..Thank you..Thank you..Thank you..Thank you..Thank you..Thank you..Thank you..Thank you..Thank you..Thank you..Thank you..Thank you..Thank you..Thank you..,2
"Thank you so much for this wonderful product. Good quality. It is indeed very worth the money, especially it is very affordable. Glad I buy at this shop. Also, tysm for fast delivery.",2
Pasinsiya na seller matagal ako nakapag rate na busy lang.nagustuhan ko yong item  maganda maraming salamat seller.shopee thank you at kay kuya rider thank you 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,2
Received ko na po😊 sobrang Ganda po.. sobrang best seller..,2
"thank you♥️♥️♥️""",2
gandaaaaa medyo maliit nga lang pero laban na mga besh HAHAHAHSHHAHAHAHAHAHA super bilis din dumating inorder ko sya nung 15 tas 2 days lang yata ganoin,2
thank you thank you thank you thank you thank you thnk you thank you thank you thank you thank you thank you so muchhhhhhhhh complete order and fast delivery,2
"received my order correctly. items have good quality, well packaged and shipped immediately. thankyou seller definitely will order again.",2
Second time to order in this shop. Highly recommend the items arrived in good condition ang ganda at sakto lang ang haba thanksss seller,2
Dumating na po cya. Ang ganda…. Salamat seller. And thank you shoppee.,2
Ang ganda po ng items at mabilis na na ship ni seller ang items ko i order it nung Thursday and andito na agad Saturday 🤗 Thank you for this seller and God bless your shop! 💖,2
Salamat sa seller nareceive ko na order ko ang ganda nya sobra,2
"fast delivery, packaging is good and secure no damaged thank you and will surely order again.........................",2
"Ang ganda, bet na bet ko hehe. Order pa ako ibang variations, bilis pa ng shipping. Thanks seller and sa courier. Keep up the good work.",2
Complete items thanks po,2
"Ang cute nito, ang nipis nung lace. Basta goods na siya para sa presyo. Maaga rin dumating. Gartered ito eh tas pwede rin maadjust, goods na",2
ang bilis po ng ship nung pay day ko lang sya inorder hehehe thanku seller,2
"Love it! It's so cute and pretty!
Love it! It's so cute and pretty!
Thank you po ang gaganda😍😍😍",2
"Salamat seller..salamat shoppee💜💜💜💜""",2
Mom and I really like and love it ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼 God Bless seller,2
Nice quality and good length. Ordered 10.0i and received on 10.10. 💕,2
"sulit sà price, maganda ang item! Thank you sa seller ❤❤❤❤❤",2
Thank you seller ang ganda❤️❤️❤️❤️❤️❤️Thank you seller ang ganda❤️❤️❤️❤️❤️❤️Thank you seller ang ganda❤️❤️❤️❤️❤️❤️,2
Sulit finds talaga to! Buti na lang nakita ko tong promo 👌 thank you seller and shopee 💜,2
Ang ganda..wala ko masabi..ang bait pa ni seller..thank you and God bless💞,2
Thank you... So beautiful 🥰🥰🥰,2
maganda...thank you,2
